yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check
17,2,1950,11,1,101,61,4,525000,1101,8.1472731,13.171153,100,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,24,0,,1,0,10.082019,,,,10.08344198688924,10.08360943434158
15,2,1952,11,1,101,93,4,405000,1101,7.8877616,12.911642,52,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,22,0,,1,0,10.082489,,,,10.08344198688924,10.08360943434158
12,2,1965,11,1,131,91,4,210000,1101,7.3132205,12.254863,65,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,65,7.0631027,0,0,1995,9,0,,0,1965,10.235889,,,,10.23792203934064,10.2380927180182
0,2,1972,11,1,76,74,4,125000,1101,6.2554302,11.736069,72,1203,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,72,7.0631027,0,0,1995,2,0,1,0,1972,10.650846,10.433393,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
0,2,1970,11,1,131,15,4,150000,1101,6.5247631,11.91839,70,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,70,7.0631027,0,0,1995,4,0,1,0,1970,10.421643,10.433598,10.43069088753915,10.430691,10.41826147217424,10.41845020893324
9,2,1960,11,1,131,93,4,160300,1101,7.0721474,11.984802,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.083591,9.9396801,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
6,2,1971,11,1,131,71,4,90000,1101,5.7727752,11.407565,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.864888,10.43189,10.43069088753915,10.430691,10.86333535196814,10.86350852358058
9,2,1958,11,1,131,33,4,350000,1101,7.6417246,12.765689,58,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,16,1,0,0,0,10.083588,9.9396763,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
12,1,1972,11,1,132,91,4,185000,1101,6.9806166,12.128111,72,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,72,7.0631027,0,0,1995,2,0,1,0,1972,10.648605,10.430215,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
6,2,1964,11,1,131,33,4,200000,1101,6.759335,12.206073,64,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,64,7.0631027,0,0,1995,10,0,,0,1964,9.8526583,,,,9.845214257879205,9.845355056573148
12,2,1971,11,1,131,71,4,150000,1101,6.7479067,11.91839,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.862387,10.430154,10.43069088753915,10.430691,10.86333535196814,10.86350852358058
12,2,1971,11,1,131,33,4,150000,1101,6.8432169,11.91839,71,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,71,7.0631027,0,0,1995,3,0,1,0,1971,10.862387,10.430154,10.43069088753915,10.430691,10.86333535196814,10.86350852358058
12,2,1952,11,1,131,91,4,503000,1101,8.1044645,13.128345,52,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,22,0,,1,0,10.083025,,,,10.08344198688924,10.08360943434158
12,1,1959,11,1,101,91,4,310000,1101,7.4513707,12.644327,59,1106,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,15,1,0,0,0,10.083209,9.9390354,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
12,1,1969,11,1,132,91,4,550000,1101,8.2204609,13.217673,69,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,69,7.0631027,0,0,1995,5,0,1,0,1969,10.384022,10.430123,10.43069088753915,10.430691,10.3856509792048,10.38583214560573
9,1,1959,11,1,99,51,4,300000,1101,7.3966022,12.611538,59,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,15,1,0,0,0,10.083571,9.9396486,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
12,2,1959,11,1,131,91,4,360000,1101,7.418581,12.793859,59,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,15,1,0,0,0,10.083209,9.9390354,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
12,2,1966,11,1,161,71,4,90000,1101,6.2836008,11.407565,66,1105,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,66,7.0631027,0,0,1995,8,0,,0,1966,10.099174,,,,10.10128602564848,10.10145378044096
15,1,1961,11,1,132,91,4,288000,1101,7.658061,12.570716,61,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,13,1,0,0,0,10.082496,9.9378195,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
9,1,1955,11,1,132,71,4,225000,1101,7.6053567,12.323855,55,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,19,0,,1,0,10.083535,,,,10.08344198688924,10.08360943434158
2,2,1970,11,1,131,15,4,150000,1101,6.5247631,11.91839,70,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,70,7.0631027,0,0,1995,4,0,1,0,1970,10.42093,10.433022,10.43069088753915,10.430691,10.41826147217424,10.41845020893324
12,2,1969,11,1,131,33,4,200000,1101,6.7254338,12.206073,69,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,69,7.0631027,0,0,1995,5,0,1,0,1969,10.384022,10.430123,10.43069088753915,10.430691,10.3856509792048,10.38583214560573
12,1,1962,11,1,99,34,4,180000,1101,6.9532175,12.100712,62,1171,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,62,7.0631027,0,0,1995,12,1,0,0,1962,10.161685,9.9388094,9.939451905502125,9.9394522,10.16417052297772,10.16430498598721
14,2,1964,11,1,131,91,4,250000,1101,7.5165615,12.429216,64,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,64,7.0631027,0,0,1995,10,0,,0,1964,9.8378916,,,,9.845214257879205,9.845355056573148
3,2,1950,11,1,131,51,4,30000,1101,5.7871642,10.308952,100,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,24,0,,1,0,10.084717,,,,10.08344198688924,10.08360943434158
3,2,1958,11,1,131,17,4,125000,1101,6.5431123,11.736069,58,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,16,1,0,0,0,10.084536,9.9412489,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
6,2,1952,11,1,12,95,4,195000,1101,7.1835427,12.180755,52,1172,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,22,0,,1,0,10.084098,,,,10.08344198688924,10.08360943434158
4,2,1950,11,1,131,33,4,180000,1101,8.0063677,12.100712,100,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,24,0,,1,0,10.084524,,,,10.08344198688924,10.08360943434158
4,2,1953,11,1,131,51,4,82500,1101,6.1275969,11.320554,53,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,100,7.0631027,0,0,1995,21,0,,1,0,10.084467,,,,10.08344198688924,10.08360943434158
6,2,1960,11,1,131,71,4,240000,1101,7.130899,12.388394,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.08413,9.9405642,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
15,2,1960,11,1,131,91,4,268400,1101,7.3072767,12.500234,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.082515,9.937911,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
12,2,1970,11,1,131,93,4,350000,1101,7.6905146,12.765689,70,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,1,70,7.0631027,0,0,1995,4,0,1,0,1970,10.417366,10.43014,10.43069088753915,10.430691,10.41826147217424,10.41845020893324
9,2,1959,11,1,131,91,4,300000,1101,7.7595077,12.611538,59,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,15,1,0,0,0,10.083571,9.9396486,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
0,2,1960,11,1,131,33,4,295000,1101,7.1830845,12.59473,60,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,1,0,100,7.0631027,0,0,1995,14,1,0,0,0,10.085207,9.9423332,9.939451905502125,9.9394522,10.08344198688924,10.08360943434158
3,2,1965,11,1,131,17,4,105000,1101,6.1500697,11.561716,65,1101,2.7295361,1,66678,.16055965,.52352154,26.356646,0,0,65,7.0631027,0,0,1995,9,0,,0,1965,10.244123,,,,10.23792203934064,10.2380927180182
12,1,1967,11,2,841,71,4,120000,1102,6.5712829,11.695247,67,1210,2.6737237,0,36653,.17993291,,12.343517,0,0,67,7.9325094,0,0,1995,7,0,,0,1967,10.108722,,,,10.10880978650254,10.10900850441305
6,2,1961,11,2,73,95,4,200000,1102,6.6301236,12.206073,61,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,13,1,0,0,0,10.095645,9.9505138,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
8,2,1957,11,2,73,95,4,150000,1102,6.3889613,11.91839,57,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,17,1,0,0,0,10.095331,9.9499922,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
17,2,1950,11,2,73,91,4,650000,1102,8.2607641,13.384727,100,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,24,0,,1,0,10.094101,,,,10.09500565889202,10.09517366188425
12,2,1960,11,2,73,13,4,305000,1102,7.6308546,12.628067,60,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,14,1,0,0,0,10.094783,9.9490566,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,1,1968,11,2,337,71,4,200000,1102,7.6009026,12.206073,68,1103,2.6737237,0,36653,.17993291,,12.343517,0,1,68,7.9325094,0,0,1995,6,0,1,0,1968,10.634789,10.430344,10.43069088753915,10.430691,10.63466464659529,10.63516826919185
12,2,1966,11,2,73,91,4,200000,1102,6.9485774,12.206073,66,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,66,7.9325094,0,0,1995,8,0,,0,1966,10.112263,,,,10.11248483055515,10.11265313460316
12,2,1968,11,2,73,93,4,286000,1102,7.7117167,12.563747,68,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,68,7.9325094,0,0,1995,6,0,1,0,1968,10.634789,10.430344,10.43069088753915,10.430691,10.63466464659529,10.63516826919185
17,1,1954,11,2,94,91,4,400000,1102,7.7062631,12.89922,54,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,20,0,,1,0,10.09444,,,,10.09500565889202,10.09517366188425
12,1,1959,11,2,195,91,4,263000,1102,7.222414,12.479909,59,1105,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,15,1,0,0,0,10.094805,9.9490814,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,1,1962,11,2,841,71,4,175000,1102,7.1027279,12.072541,62,1210,2.6737237,0,36653,.17993291,,12.343517,1,0,62,7.9325094,0,0,1995,12,1,0,0,1962,10.173898,9.9490347,9.949496545243786,9.9494963,10.17408349320085,10.17421918620168
12,2,1954,11,2,156,93,4,260000,1102,7.4712248,12.468437,54,1273,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,20,0,,1,0,10.094803,,,,10.09500565889202,10.09517366188425
12,1,1964,11,2,311,95,4,240000,1102,7.3132205,12.388394,64,1275,2.6737237,0,36653,.17993291,,12.343517,0,0,64,7.9325094,0,0,1995,10,0,,0,1964,9.8613358,,,,9.861649106237856,9.861791005373835
9,1,1958,11,2,311,93,4,375000,1102,7.5771861,12.834682,58,1275,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,16,1,0,0,0,10.095075,9.9495564,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,2,1955,11,2,73,91,4,400000,1102,7.6417246,12.89922,55,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,19,0,,1,0,10.09478,,,,10.09500565889202,10.09517366188425
12,2,1961,11,2,73,91,4,195000,1102,6.9877982,12.180755,61,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,13,1,0,0,0,10.094792,9.9490376,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,2,1971,11,2,73,91,4,55000,1102,6.1275969,10.915089,71,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,71,7.9325094,0,0,1995,3,0,1,0,1971,10.85974,10.430385,10.43069088753915,10.430691,10.85895210571813,10.85912571582533
12,2,1960,11,2,73,93,4,250000,1102,7.5464144,12.429216,60,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,14,1,0,0,0,10.094783,9.9490566,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,2,1962,11,2,73,15,4,200000,1102,7.418581,12.206073,62,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,62,7.9325094,0,0,1995,12,1,0,0,1962,10.173898,9.9490347,9.949496545243786,9.9494963,10.17408349320085,10.17421918620168
6,2,1972,11,2,131,33,4,160000,1102,6.3481393,11.982929,72,1101,2.6737237,0,36653,.17993291,,12.343517,0,1,72,7.9325094,0,0,1995,2,0,1,0,1972,10.646048,10.431425,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
6,2,1970,11,2,73,71,4,130000,1102,6.3114581,11.77529,70,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,70,7.9325094,0,0,1995,4,0,1,0,1970,10.420304,10.431519,10.43069088753915,10.430691,10.42297890185678,10.42316775884124
12,2,1971,11,2,73,93,4,150000,1102,6.640276,11.91839,71,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,71,7.9325094,0,0,1995,3,0,1,0,1971,10.85974,10.430385,10.43069088753915,10.430691,10.85895210571813,10.85912571582533
12,1,1950,11,2,26,62,4,400000,1102,7.0821085,12.89922,100,1271,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,24,0,,1,0,10.094765,,,,10.09500565889202,10.09517366188425
2,2,1952,11,2,208,12,4,156750,1102,6.9385271,11.962407,52,1103,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,22,0,,1,0,10.095918,,,,10.09500565889202,10.09517366188425
15,2,1962,11,2,78,91,4,278000,1102,7.4114122,12.535377,62,1276,2.6737237,0,36653,.17993291,,12.343517,1,0,62,7.9325094,0,0,1995,12,1,0,0,1962,10.172305,9.9483585,9.949496545243786,9.9494963,10.17408349320085,10.17421918620168
12,1,1962,11,2,94,91,4,240000,1102,7.3132205,12.388394,62,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,62,7.9325094,0,0,1995,12,1,0,0,1962,10.173898,9.9490347,9.949496545243786,9.9494963,10.17408349320085,10.17421918620168
12,2,1955,11,2,73,93,4,200000,1102,7.2362595,12.206073,55,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,19,0,,1,0,10.09478,,,,10.09500565889202,10.09517366188425
16,2,1961,11,2,73,51,4,150000,1102,6.3889613,11.91839,61,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,13,1,0,0,0,10.094223,9.9480524,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
9,2,1972,11,2,73,15,4,80000,1102,6.7679935,11.289782,72,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,72,7.9325094,0,0,1995,2,0,1,0,1972,10.647881,10.43092,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
12,2,1960,11,2,73,91,4,250000,1102,7.171721,12.429216,60,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,14,1,0,0,0,10.094783,9.9490566,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
6,2,1953,11,2,73,15,4,189000,1102,6.8920069,12.149503,53,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,21,0,,1,0,10.095483,,,,10.09500565889202,10.09517366188425
12,2,1966,11,2,73,91,4,185375,1102,7.0061722,12.130136,66,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,66,7.9325094,0,0,1995,8,0,,0,1966,10.112263,,,,10.11248483055515,10.11265313460316
7,2,1964,11,2,73,51,4,140000,1102,6.4377518,11.849398,64,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,64,7.9325094,0,0,1995,10,0,,0,1964,9.8661156,,,,9.861649106237856,9.861791005373835
9,2,1965,11,2,73,74,4,67000,1102,5.897512,11.112448,65,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,65,7.9325094,0,0,1995,9,0,,0,1965,10.246881,,,,10.24632697083038,10.24649813897714
12,2,1964,11,2,73,91,4,400000,1102,7.6417246,12.89922,64,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,64,7.9325094,0,0,1995,10,0,,0,1964,9.8613358,,,,9.861649106237856,9.861791005373835
12,2,1970,11,2,73,91,4,200000,1102,7.0821085,12.206073,70,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,70,7.9325094,0,0,1995,4,0,1,0,1970,10.423557,10.430384,10.43069088753915,10.430691,10.42297890185678,10.42316775884124
15,2,1953,11,2,73,35,4,272500,1102,7.465538,12.515394,53,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,21,0,,1,0,10.094437,,,,10.09500565889202,10.09517366188425
12,2,1956,11,2,73,91,4,133000,1102,6.7742238,11.798104,56,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,18,0,,1,0,10.09483,,,,10.09500565889202,10.09517366188425
12,2,1959,11,2,73,91,4,295000,1102,7.0653014,12.59473,59,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,15,1,0,0,0,10.094805,9.9490814,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,2,1967,11,2,73,93,4,200000,1102,6.2348108,12.206073,67,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,67,7.9325094,0,0,1995,7,0,,0,1967,10.108722,,,,10.10880978650254,10.10900850441305
15,2,1958,11,2,163,91,4,341600,1102,7.6662221,12.741396,58,1402,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,16,1,0,0,0,10.094527,9.9486008,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,2,1962,11,2,73,91,4,190000,1102,7.2421246,12.154779,62,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,62,7.9325094,0,0,1995,12,1,0,0,1962,10.173898,9.9490347,9.949496545243786,9.9494963,10.17408349320085,10.17421918620168
9,2,1965,11,2,73,71,4,350000,1102,7.9781966,12.765689,65,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,65,7.9325094,0,0,1995,9,0,,0,1965,10.246881,,,,10.24632697083038,10.24649813897714
17,2,1960,11,2,101,93,4,129000,1102,6.7436872,11.767568,60,1171,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,14,1,0,0,0,10.094186,9.9480419,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
9,1,1958,11,2,94,51,4,170000,1102,6.7452364,12.043553,58,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,16,1,0,0,0,10.095075,9.9495564,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,1,1960,11,2,258,51,4,325000,1102,7.244843,12.691581,60,1201,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,14,1,0,0,0,10.094783,9.9490566,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
17,2,1960,11,2,73,93,4,408000,1102,7.7040868,12.919023,60,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,14,1,0,0,0,10.094186,9.9480419,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,1,1955,11,2,99,91,4,354800,1102,7.7554288,12.779309,55,1171,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,19,0,,1,0,10.09478,,,,10.09500565889202,10.09517366188425
12,2,1965,11,2,73,93,4,250000,1102,7.01757,12.429216,65,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,65,7.9325094,0,0,1995,9,0,,0,1965,10.246045,,,,10.24632697083038,10.24649813897714
12,2,1964,11,2,73,71,4,105000,1102,5.9127412,11.561716,64,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,64,7.9325094,0,0,1995,10,0,,0,1964,9.8613358,,,,9.861649106237856,9.861791005373835
6,2,1968,11,2,73,93,4,180000,1102,6.976748,12.100712,68,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,68,7.9325094,0,0,1995,6,0,1,0,1968,10.632936,10.431643,10.43069088753915,10.430691,10.63466464659529,10.63516826919185
12,2,1960,11,2,74,15,4,154500,1102,6.4185205,11.947949,60,1104,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,14,1,0,0,0,10.094783,9.9490566,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,2,1957,11,2,73,93,4,250000,1102,7.32935,12.429216,57,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,17,1,0,0,0,10.094748,9.9490061,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,2,1954,11,2,73,93,4,357500,1102,7.6870241,12.786891,54,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,20,0,,1,0,10.094803,,,,10.09500565889202,10.09517366188425
12,2,1957,11,2,73,93,4,140000,1102,7.6905146,11.849398,57,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,17,1,0,0,0,10.094748,9.9490061,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
6,2,1957,11,2,73,95,4,150000,1102,6.2836008,11.91839,57,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,17,1,0,0,0,10.095622,9.9504852,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
12,2,1950,11,2,73,91,4,420300,1102,7.8012295,12.948724,100,1102,2.6737237,0,36653,.17993291,,12.343517,0,0,100,7.9325094,0,0,1995,24,0,,1,0,10.094765,,,,10.09500565889202,10.09517366188425
14,1,1971,11,2,396,51,4,150000,1102,6.5067444,11.91839,71,3275,2.6737237,0,36653,.17993291,,12.343517,0,1,71,7.9325094,0,0,1995,3,0,1,0,1971,10.861381,10.430024,10.43069088753915,10.430691,10.85895210571813,10.85912571582533
9,2,1962,11,2,73,13,4,88000,1102,6.3352361,11.385092,62,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,62,7.9325094,0,0,1995,12,1,0,0,1962,10.17549,9.9497108,9.949496545243786,9.9494963,10.17408349320085,10.17421918620168
17,2,1968,11,2,73,93,4,300000,1102,7.0821085,12.611538,68,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,68,7.9325094,0,0,1995,6,0,1,0,1968,10.636333,10.429261,10.43069088753915,10.430691,10.63466464659529,10.63516826919185
12,2,1970,11,2,73,81,4,120000,1102,6.1818185,11.695247,70,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,70,7.9325094,0,0,1995,4,0,1,0,1970,10.423557,10.430384,10.43069088753915,10.430691,10.42297890185678,10.42316775884124
9,1,1961,11,2,94,91,4,160000,1102,6.9077554,11.982929,61,1102,2.6737237,0,36653,.17993291,,12.343517,1,0,100,7.9325094,0,0,1995,13,1,0,0,0,10.095219,9.9497757,9.949496545243786,9.9494963,10.09500565889202,10.09517366188425
6,2,1969,11,2,73,95,4,200000,1102,6.6766434,12.206073,69,1102,2.6737237,0,36653,.17993291,,12.343517,0,1,69,7.9325094,0,0,1995,5,0,1,0,1969,10.389332,10.431669,10.43069088753915,10.430691,10.39103521397744,10.39121665539919
12,2,1958,11,3,208,93,4,281000,1103,7.6633081,12.54611,58,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,16,1,0,0,0,10.158391,10.004355,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
6,2,1965,11,3,208,32,4,200000,1103,6.927958,12.206073,65,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,65,7.2853718,0,0,1995,9,0,,0,1965,10.292815,,,,10.29250993199615,10.29268378965172
12,1,1958,11,3,337,91,4,255000,1103,7.3738451,12.449018,58,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,1,0,100,7.2853718,0,0,1995,16,1,0,0,0,10.158391,10.004355,10.0046892862768,10.004689,10.15854509591067,10.15871615145329
6,2,1953,11,3,208,12,4,285000,1103,7.4362803,12.560245,53,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,100,7.2853718,0,0,1995,21,0,,1,0,10.159011,,,,10.15854509591067,10.15871615145329
9,2,1968,11,3,208,51,4,100000,1103,6.1376472,11.512925,68,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,1,68,7.2853718,0,0,1995,6,0,1,0,1968,10.6365,10.431009,10.43069088753915,10.430691,10.63630547813083,10.63677365788355
4,2,1969,11,3,208,17,4,175000,1103,6.7742238,12.072541,69,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,1,69,7.2853718,0,0,1995,5,0,1,0,1969,10.418822,10.431952,10.43069088753915,10.430691,10.42062021484455,10.42080316743581
6,2,1963,11,3,208,12,4,70000,1103,6.0322866,11.156251,63,1103,2.367049,1,89563,.1820417,.34521666,1168.5193,0,0,63,7.2853718,0,0,1995,11,0,,0,1963,9.65446,,,,9.65522526778083,9.655404419194996
