yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check,lazy_reg_test,lhwage_resid,yeduc_resid,young_x_n_inpres,schools_resid,yeduc_hat_single_IV_po_no_loo,yeduc_resid_po,schools_resid_po,lhwage_resid_po,_yeduc_resid_po,_schools_resid_po,_lhwage_resid_po,yeduc_hat_single_IV_po
12,2,1962,14,4,196,91,4,253000,1404,7.4995022,12.441145,62,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,62,6.7369161,0,0,1995,12,1,0,0,1962,10.240527,10.016396,10.01682190014198,10.016822,10.24052631798427,10.24067025514372,10.313053,.060001407,.42577305,0,.073865235,.013293649,.43325543,.075163312,.061055847,.42674071,.073832661,.060108185,.013527467
12,1,1971,14,4,59,64,4,200000,1404,6.9485774,12.206073,71,1472,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,71,6.7369161,0,0,1995,3,0,1,0,1971,10.831307,10.430455,10.43069088753915,10.430691,10.82957289282669,10.82974944199555,10.086336,-.014611254,1.2704428,2.2996349,-.11274585,-.020291047,1.2936076,-.11480162,-.01487767,1.2717963,-.11279141,-.014461897,-.021156689
6,2,1952,14,4,196,51,4,300000,1404,7.6698952,12.611538,52,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,22,0,,1,0,10.172852,,,,10.17251250249583,10.17268422905812,,.2315899,-4.5204744,,,,,,,-4.5202875,,.23161051,
9,2,1965,14,4,196,95,4,200000,1404,7.3540425,12.206073,65,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,65,6.7369161,0,0,1995,9,0,,0,1965,10.302104,,,,10.30266199229407,10.30283644116455,,-.084262744,-1.5204746,,,,,,,-1.5202878,,-.084242128,
12,2,1967,14,4,196,93,4,206500,1404,7.1628819,12.238055,67,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,67,6.7369161,0,0,1995,7,0,,0,1967,10.184874,,,,10.18438525288773,10.18458339695124,,-.27542344,1.4795254,,,,,,,1.4797122,,-.27540281,
12,2,1970,14,4,196,24,4,240000,1404,7.130899,12.388394,70,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,70,6.7369161,0,0,1995,4,0,1,0,1970,10.456101,10.43049,10.43069088753915,10.430691,10.45459801769891,10.45478768050834,10.086336,.043770991,1.5465789,2.2996349,-.11930772,-.021471998,1.5736188,-.12139364,.044536266,1.5467405,-.11931316,.043788817,-.022420108
12,2,1971,14,4,271,12,4,195000,1404,6.9232593,12.180755,71,1405,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,71,6.7369161,0,0,1995,3,0,1,0,1971,10.831307,10.430455,10.43069088753915,10.430691,10.82957289282669,10.82974944199555,10.086336,-.039929401,1.2704428,2.2996349,-.11274585,-.020291047,1.2936076,-.11480162,-.040657457,1.2717963,-.11279141,-.039780043,-.021156689
12,2,1960,14,4,196,51,4,240000,1404,7.130899,12.388394,60,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,14,1,0,0,0,10.172352,10.016443,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,-.29526377,1.1004287,0,.092478558,.016643519,1.1195405,.09408468,-.30039176,1.1011593,.092453964,-.29518315,.016802823
12,1,1963,14,4,142,91,4,150000,1404,6.8432169,11.91839,63,1471,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,63,6.7369161,0,0,1995,11,0,,0,1963,9.6837626,,,,9.683527327351541,9.683706919213282,,-.59508836,1.4795254,,,,,,,1.4797122,,-.59506774,
12,2,1969,14,4,196,51,4,200000,1404,7.26443,12.206073,69,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,69,6.7369161,0,0,1995,5,0,1,0,1969,10.42817,10.430414,10.43069088753915,10.430691,10.42712366774439,10.42730695252491,10.086336,.1428844,.94104195,2.2996349,-.099153414,-.017844796,.95791966,-.10093174,.14544706,.94381374,-.099246718,.14319026,-.01855897
15,1,1955,14,4,59,91,4,277500,1404,7.4584026,12.533576,55,1472,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,19,0,,1,0,10.172168,,,,10.17251250249583,10.17268422905812,,.020097358,4.4795256,,,,,,,4.4797125,,.020117976,
12,2,1967,14,4,196,93,4,224000,1404,7.4067464,12.319402,67,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,67,6.7369161,0,0,1995,7,0,,0,1967,10.184874,,,,10.18438525288773,10.18458339695124,,-.03155889,1.4795254,,,,,,,1.4797122,,-.03153827,
6,2,1957,14,4,196,11,4,150000,1404,6.9485774,11.91839,57,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,17,1,0,0,0,10.172909,10.017538,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,-.46752283,-4.4994636,0,.06135302,.011041806,-4.5821037,.062479872,-.47610965,-4.4990826,.061340194,-.46748078,.012367361
6,2,1970,14,4,196,24,4,250000,1404,7.3540425,12.429216,70,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,70,6.7369161,0,0,1995,4,0,1,0,1970,10.451291,10.43126,10.43069088753915,10.430691,10.45459801769891,10.45478768050834,10.086336,.26691458,-4.4534211,2.2996349,-.11930772,-.021471998,-4.5312829,-.12139364,.2715812,-4.4532595,-.11931316,.2669324,-.020989722
12,1,1971,14,4,203,34,4,350000,1404,7.3540425,12.765689,71,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,71,6.7369161,0,0,1995,3,0,1,0,1971,10.831307,10.430455,10.43069088753915,10.430691,10.82957289282669,10.82974944199555,10.086336,.39085388,1.2704428,2.2996349,-.11274585,-.020291047,1.2936076,-.11480162,.39798054,1.2717963,-.11279141,.39100322,-.021156689
5,1,1954,14,4,203,71,4,375000,1404,7.5565667,12.834682,54,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,20,0,,1,0,10.172783,,,,10.17251250249583,10.17268422905812,,.11826144,-5.5204744,,,,,,,-5.5202875,,.11828206,
12,1,1966,14,4,203,93,4,122900,1404,6.9316344,11.719127,66,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,66,6.7369161,0,0,1995,8,0,,0,1966,10.187931,,,,10.18754611041868,10.18771809591513,,-.50667083,1.4795254,,,,,,,1.4797122,,-.50665021,
3,2,1958,14,4,196,93,4,313200,1404,7.5794234,12.654597,58,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,16,1,0,0,0,10.172969,10.017742,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,.1055527,-7.9247866,0,.12180466,.021921385,-8.0667601,.12398681,.10744369,-7.9236069,.12176495,.10568288,.024382131
12,2,1959,14,4,196,95,4,150000,1404,6.9485774,11.91839,59,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,15,1,0,0,0,10.172375,10.016456,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,-.57199174,.69860476,0,.17726022,.03190181,.7116062,.18055914,-.58263683,.67592669,.17802361,-.57449418,.032583348
6,1,1967,14,4,203,95,4,100000,1404,6.2764835,11.512925,67,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,67,6.7369161,0,0,1995,7,0,,0,1967,10.180414,,,,10.18438525288773,10.18458339695124,,-1.1618217,-4.5204744,,,,,,,-4.5202875,,-1.1618011,
17,1,1961,14,4,203,93,4,180000,1404,8.0753603,12.100712,61,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,13,1,0,0,0,10.171875,10.015489,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,.64727718,5.3206663,0,.066018127,.011881392,5.4210215,.06726332,.65948576,5.3200202,.066039868,.64720589,.010956511
12,2,1972,14,4,196,51,4,240000,1404,7.4467516,12.388394,72,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,72,6.7369161,0,0,1995,2,0,1,0,1972,10.650924,10.430519,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.086336,.46410441,1.4679873,2.2996349,-.14986216,-.026970929,1.4950924,-.15262924,.47267371,1.4704748,-.1499459,.46437892,-.028079469
12,2,1972,14,4,196,15,4,250000,1404,7.130899,12.429216,72,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,72,6.7369161,0,0,1995,2,0,1,0,1972,10.650924,10.430519,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.086336,.14825177,1.4679873,2.2996349,-.14986216,-.026970929,1.4950924,-.15262924,.15098912,1.4704748,-.1499459,.14852628,-.028079469
17,2,1958,14,4,196,93,4,378000,1404,7.6277137,12.842649,58,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,16,1,0,0,0,10.172036,10.015752,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,.15384296,6.0752134,0,.12180466,.021921385,6.1840515,.12398681,.15659907,6.0763931,.12176495,.15397313,.021037426
14,1,1961,14,4,203,93,4,232000,1404,7.5670009,12.354492,61,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,13,1,0,0,0,10.172141,10.016028,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,.13891776,2.3206663,0,.066018127,.011881392,2.3644373,.06726332,.14153793,2.3200204,.066039868,.13884647,.01165346
12,1,1952,14,4,203,93,4,299100,1404,8.0441847,12.608533,52,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,22,0,,1,0,10.172368,,,,10.17251250249583,10.17268422905812,,.60587943,1.4795254,,,,,,,1.4797122,,.60590005,
12,1,1962,14,4,203,93,4,155000,1404,7.0095382,11.95118,62,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,62,6.7369161,0,0,1995,12,1,0,0,1962,10.240527,10.016396,10.01682190014198,10.016822,10.24052631798427,10.24067025514372,10.313053,-.42996261,.42577305,0,.073865235,.013293649,.43325543,.075163312,-.43751857,.42674071,.073832661,-.42985582,.013527467
12,2,1966,14,4,196,91,4,75000,1404,6.7479067,11.225244,66,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,66,6.7369161,0,0,1995,8,0,,0,1966,10.187931,,,,10.18754611041868,10.18771809591513,,-.69039857,1.4795254,,,,,,,1.4797122,,-.69037795,
17,2,1962,14,4,271,91,4,308500,1404,7.4465203,12.639477,62,1405,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,62,6.7369161,0,0,1995,12,1,0,0,1962,10.241338,10.015522,10.01682190014198,10.016822,10.24052631798427,10.24067025514372,10.313053,.0070195538,5.4257731,0,.073865235,.013293649,5.5211234,.075163312,.0071429126,5.4267406,.073832661,.0071263313,.012363824
12,1,1961,14,4,142,93,4,150000,1404,6.703455,11.91839,61,1471,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,13,1,0,0,0,10.172318,10.016389,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,-.72462815,.32066634,0,.066018127,.011881392,.32671458,.06726332,-.73829561,.32002035,.066039868,-.72469944,.012118093
6,2,1955,14,4,196,71,4,300000,1404,7.8240461,12.611538,55,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,19,0,,1,0,10.172845,,,,10.17251250249583,10.17268422905812,,.38574085,-4.5204744,,,,,,,-4.5202875,,.38576147,
12,2,1963,14,4,196,93,4,49500,1404,5.8399148,10.809728,63,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,63,6.7369161,0,0,1995,11,0,,0,1963,9.6837626,,,,9.683527327351541,9.683706919213282,,-1.5983905,1.4795254,,,,,,,1.4797122,,-1.5983698,
14,1,1957,14,4,203,51,4,250000,1404,7.130899,12.429216,57,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,17,1,0,0,0,10.172148,10.01607,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,-.28520128,3.5005362,0,.06135302,.011041806,3.5648296,.062479872,-.29043949,3.5009172,.061340194,-.28515923,.010512849
12,2,1972,14,4,196,61,4,150000,1404,6.703455,11.91839,72,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,72,6.7369161,0,0,1995,2,0,1,0,1972,10.650924,10.430519,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.086336,-.27919221,1.4679873,2.2996349,-.14986216,-.026970929,1.4950924,-.15262924,-.28434727,1.4704748,-.1499459,-.2789177,-.028079469
12,1,1964,14,4,142,93,4,150000,1404,6.5067444,11.91839,64,1471,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,64,6.7369161,0,0,1995,10,0,,0,1964,9.9717941,,,,9.971805570471696,9.971954845447167,,-.93156087,1.4795254,,,,,,,1.4797122,,-.93154025,
17,1,1968,14,4,1099,95,4,300000,1404,7.5363641,12.611538,68,3206,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,68,6.7369161,0,0,1995,6,0,1,0,1968,10.641178,10.429631,10.43069088753915,10.430691,10.63666617004549,10.63712655865882,10.086336,.40258479,5.9390154,2.2996349,-.086899891,-.01563951,6.0483975,-.088500373,.4099994,5.9427934,-.087027058,.40300164,-.017472139
12,2,1970,14,4,196,51,4,200000,1404,7.130899,12.206073,70,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,70,6.7369161,0,0,1995,4,0,1,0,1970,10.456101,10.43049,10.43069088753915,10.430691,10.45459801769891,10.45478768050834,10.086336,.043770991,1.5465789,2.2996349,-.11930772,-.021471998,1.5736188,-.12139364,.044536266,1.5467405,-.11931316,.043788817,-.022420108
9,2,1955,14,4,163,91,4,159000,1404,6.9527788,11.97666,55,1402,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,19,0,,1,0,10.172619,,,,10.17251250249583,10.17268422905812,,-.48552647,-1.5204746,,,,,,,-1.5202878,,-.48550585,
12,1,1969,14,4,59,39,4,700000,1404,8.1605186,13.458836,69,1472,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,69,6.7369161,0,0,1995,5,0,1,0,1969,10.42817,10.430414,10.43069088753915,10.430691,10.42712366774439,10.42730695252491,10.086336,1.038973,.94104195,2.2996349,-.099153414,-.017844796,.95791966,-.10093174,1.0576072,.94381374,-.099246718,1.0392789,-.01855897
12,1,1972,14,4,109,63,4,175000,1404,6.8150458,12.072541,72,3175,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,72,6.7369161,0,0,1995,2,0,1,0,1972,10.650924,10.430519,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.086336,-.16760135,1.4679873,2.2996349,-.14986216,-.026970929,1.4950924,-.15262924,-.17069596,1.4704748,-.1499459,-.16732684,-.028079469
8,2,1957,14,4,256,71,4,320000,1404,7.0412865,12.676076,57,1471,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,17,1,0,0,0,10.172718,10.017171,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,-.37481377,-2.4994638,0,.06135302,.011041806,-2.5453706,.062479872,-.38169783,-2.4990828,.061340194,-.37477171,.011903733
14,2,1959,14,4,196,93,4,246000,1404,7.337913,12.413087,59,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,1,0,100,6.7369161,0,0,1995,15,1,0,0,0,10.172292,10.016248,10.01682190014198,10.016822,10.17251250249583,10.17268422905812,10.313053,-.18265609,2.6986048,0,.17726022,.03190181,2.7488275,.18055914,-.18605544,2.6759267,.17802361,-.18515855,.032083571
12,2,1955,14,4,256,34,4,100000,1404,6.1376472,11.512925,55,1471,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,19,0,,1,0,10.172394,,,,10.17251250249583,10.17268422905812,,-1.3006581,1.4795254,,,,,,,1.4797122,,-1.3006375,
12,2,1963,14,4,196,93,4,221000,1404,6.7607408,12.305918,63,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,63,6.7369161,0,0,1995,11,0,,0,1963,9.6837626,,,,9.683527327351541,9.683706919213282,,-.6775645,1.4795254,,,,,,,1.4797122,,-.67754388,
6,2,1953,14,4,196,91,4,45000,1404,6.1092477,10.714417,53,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,21,0,,1,0,10.172844,,,,10.17251250249583,10.17268422905812,,-1.3290576,-4.5204744,,,,,,,-4.5202875,,-1.329037,
12,2,1954,14,4,163,91,4,380000,1404,7.7239628,12.847926,54,1402,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,0,100,6.7369161,0,0,1995,20,0,,1,0,10.172364,,,,10.17251250249583,10.17268422905812,,.2856575,1.4795254,,,,,,,1.4797122,,.28567812,
4,2,1969,14,4,196,12,4,160000,1404,7.6009026,11.982929,69,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,69,6.7369161,0,0,1995,5,0,1,0,1969,10.421247,10.431573,10.43069088753915,10.430691,10.42712366774439,10.42730695252491,10.086336,.47935691,-7.0589581,2.2996349,-.099153414,-.017844796,-7.1855617,-.10093174,.48795426,-7.0561862,-.099246718,.47966278,-.016673764
8,2,1969,14,4,196,71,4,150000,1404,6.976748,11.91839,69,1404,2.2996349,1,79143,.14509919,.51992333,8.5160484,0,1,69,6.7369161,0,0,1995,5,0,1,0,1969,10.424708,10.430994,10.43069088753915,10.430691,10.42712366774439,10.42730695252491,10.086336,-.14479765,-3.0589581,2.2996349,-.099153414,-.017844796,-3.113821,-.10093174,-.14739461,-3.0561862,-.099246718,-.14449179,-.017616367
